Epoch: 1/200, Duration: 10.746s, Train Loss: 5.3342, Test Loss: 0.8446
Epoch: 82/400, Duration: 4.527s, Train Loss: 1.4477, Test Loss: 1.0000
Epoch: 83/400, Duration: 4.510s, Train Loss: 1.5302, Test Loss: 1.0682
Epoch: 84/400, Duration: 4.787s, Train Loss: 1.5119, Test Loss: 1.1699
Epoch: 85/400, Duration: 5.351s, Train Loss: 1.5784, Test Loss: 1.1393
Epoch: 86/400, Duration: 5.254s, Train Loss: 1.6284, Test Loss: 1.2197
Epoch: 87/400, Duration: 4.956s, Train Loss: 1.7195, Test Loss: 1.3473
Epoch: 88/400, Duration: 5.431s, Train Loss: 1.6926, Test Loss: 1.2369
Epoch: 89/400, Duration: 4.788s, Train Loss: 1.6185, Test Loss: 1.2575
Epoch: 90/400, Duration: 5.384s, Train Loss: 1.5574, Test Loss: 0.8943
Epoch: 91/400, Duration: 4.786s, Train Loss: 1.4511, Test Loss: 0.9902
Epoch: 92/400, Duration: 5.019s, Train Loss: 1.4658, Test Loss: 0.9085
Epoch: 93/400, Duration: 4.707s, Train Loss: 1.4002, Test Loss: 0.9115
Epoch: 94/400, Duration: 4.768s, Train Loss: 1.3856, Test Loss: 0.8402
Epoch: 95/400, Duration: 4.858s, Train Loss: 1.2936, Test Loss: 0.7569
Epoch: 96/400, Duration: 5.378s, Train Loss: 1.2539, Test Loss: 0.8588
Epoch: 97/400, Duration: 5.139s, Train Loss: 1.3613, Test Loss: 0.9484
Epoch: 98/400, Duration: 4.823s, Train Loss: 1.5523, Test Loss: 1.0618
Epoch: 99/400, Duration: 5.300s, Train Loss: 1.6896, Test Loss: 1.1329
Epoch: 100/400, Duration: 4.452s, Train Loss: 1.6469, Test Loss: 1.0227
Epoch: 101/400, Duration: 4.496s, Train Loss: 1.6264, Test Loss: 1.2102
Epoch: 102/400, Duration: 4.689s, Train Loss: 1.6701, Test Loss: 1.2567
Epoch: 103/400, Duration: 4.952s, Train Loss: 1.8541, Test Loss: 1.2383
Epoch: 104/400, Duration: 5.088s, Train Loss: 1.9590, Test Loss: 1.7845
Epoch: 105/400, Duration: 5.316s, Train Loss: 2.0979, Test Loss: 1.8495
Epoch: 106/400, Duration: 5.251s, Train Loss: 2.0096, Test Loss: 1.3510
Epoch: 107/400, Duration: 5.260s, Train Loss: 1.9584, Test Loss: 1.3668
Epoch: 108/400, Duration: 4.682s, Train Loss: 2.0466, Test Loss: 1.3740
Epoch: 109/400, Duration: 5.187s, Train Loss: 2.0255, Test Loss: 1.2701
Epoch: 110/400, Duration: 5.263s, Train Loss: 1.9242, Test Loss: 1.3272
Epoch: 111/400, Duration: 4.673s, Train Loss: 1.7961, Test Loss: 1.2466
Epoch: 112/400, Duration: 5.357s, Train Loss: 1.7332, Test Loss: 1.3752
Epoch: 113/400, Duration: 5.082s, Train Loss: 1.9133, Test Loss: 1.6291
Epoch: 114/400, Duration: 5.075s, Train Loss: 2.0062, Test Loss: 1.4189
Epoch: 115/400, Duration: 5.271s, Train Loss: 1.8839, Test Loss: 1.2771
Epoch: 116/400, Duration: 5.395s, Train Loss: 1.6856, Test Loss: 1.2639
Epoch: 117/400, Duration: 4.907s, Train Loss: 1.9265, Test Loss: 1.4795
Epoch: 118/400, Duration: 5.081s, Train Loss: 2.0309, Test Loss: 1.3616
Epoch: 119/400, Duration: 4.999s, Train Loss: 1.8199, Test Loss: 1.2871
Epoch: 120/400, Duration: 5.123s, Train Loss: 1.7369, Test Loss: 1.0230
Epoch: 121/400, Duration: 5.051s, Train Loss: 1.4446, Test Loss: 0.9095
Epoch: 122/400, Duration: 5.045s, Train Loss: 1.5609, Test Loss: 0.9292
Epoch: 123/400, Duration: 5.138s, Train Loss: 1.5978, Test Loss: 1.0659
Epoch: 124/400, Duration: 4.639s, Train Loss: 1.6788, Test Loss: 1.3243
Epoch: 125/400, Duration: 4.836s, Train Loss: 2.1149, Test Loss: 1.4314
Epoch: 126/400, Duration: 5.198s, Train Loss: 1.9848, Test Loss: 1.4292
Epoch: 127/400, Duration: 4.842s, Train Loss: 2.1654, Test Loss: 1.9083
Epoch: 128/400, Duration: 4.530s, Train Loss: 2.3029, Test Loss: 1.8736
Epoch: 129/400, Duration: 4.745s, Train Loss: 2.0706, Test Loss: 1.6203
Epoch: 130/400, Duration: 5.110s, Train Loss: 2.1592, Test Loss: 1.9019
Epoch: 131/400, Duration: 4.291s, Train Loss: 2.1471, Test Loss: 1.6207
Epoch: 132/400, Duration: 4.115s, Train Loss: 1.9003, Test Loss: 1.2119
Epoch: 133/400, Duration: 4.521s, Train Loss: 1.6929, Test Loss: 1.0632
Epoch: 134/400, Duration: 5.066s, Train Loss: 1.5946, Test Loss: 1.1737
Epoch: 135/400, Duration: 5.261s, Train Loss: 1.5916, Test Loss: 1.1901
Epoch: 136/400, Duration: 4.735s, Train Loss: 1.7070, Test Loss: 1.2404
Epoch: 137/400, Duration: 4.834s, Train Loss: 1.7811, Test Loss: 1.4476
Epoch: 138/400, Duration: 5.045s, Train Loss: 1.8337, Test Loss: 1.3404
Epoch: 139/400, Duration: 4.670s, Train Loss: 1.8279, Test Loss: 1.4414
Epoch: 140/400, Duration: 4.826s, Train Loss: 1.7680, Test Loss: 1.2898
Epoch: 141/400, Duration: 4.723s, Train Loss: 1.7570, Test Loss: 1.3203
Epoch: 142/400, Duration: 4.856s, Train Loss: 1.6856, Test Loss: 1.1620
Epoch: 143/400, Duration: 4.848s, Train Loss: 1.5876, Test Loss: 1.0357
Epoch: 144/400, Duration: 4.632s, Train Loss: 1.4353, Test Loss: 1.0386
Epoch: 145/400, Duration: 4.290s, Train Loss: 1.4401, Test Loss: 1.1668
Epoch: 146/400, Duration: 4.411s, Train Loss: 1.6845, Test Loss: 1.2366
Epoch: 147/400, Duration: 4.690s, Train Loss: 1.6825, Test Loss: 1.1573
Epoch: 148/400, Duration: 4.534s, Train Loss: 1.6281, Test Loss: 1.3111
Epoch: 149/400, Duration: 4.671s, Train Loss: 1.9140, Test Loss: 1.2764
Epoch: 150/400, Duration: 4.999s, Train Loss: 1.7393, Test Loss: 1.0730
Epoch: 151/400, Duration: 5.028s, Train Loss: 1.6404, Test Loss: 1.2188
Epoch: 152/400, Duration: 5.158s, Train Loss: 1.6318, Test Loss: 1.3184
Epoch: 153/400, Duration: 5.178s, Train Loss: 1.5893, Test Loss: 1.0689
Epoch: 154/400, Duration: 4.378s, Train Loss: 1.5155, Test Loss: 1.0603
Epoch: 155/400, Duration: 4.559s, Train Loss: 1.4054, Test Loss: 0.8921
Epoch: 156/400, Duration: 4.941s, Train Loss: 1.3573, Test Loss: 0.8387
Epoch: 157/400, Duration: 4.699s, Train Loss: 1.3400, Test Loss: 0.9131
Epoch: 158/400, Duration: 4.580s, Train Loss: 1.3973, Test Loss: 0.9636
Epoch: 159/400, Duration: 4.428s, Train Loss: 1.4189, Test Loss: 0.9559
Epoch: 160/400, Duration: 4.899s, Train Loss: 1.4141, Test Loss: 0.9616
Epoch: 161/400, Duration: 4.836s, Train Loss: 1.4385, Test Loss: 1.0086
Epoch: 162/400, Duration: 4.817s, Train Loss: 1.4576, Test Loss: 1.0114
Epoch: 163/400, Duration: 4.705s, Train Loss: 1.4793, Test Loss: 1.0679
Epoch: 164/400, Duration: 4.548s, Train Loss: 1.4812, Test Loss: 1.0571
Epoch: 165/400, Duration: 4.447s, Train Loss: 1.4887, Test Loss: 1.0073
Epoch: 166/400, Duration: 4.730s, Train Loss: 1.4598, Test Loss: 1.0564
Epoch: 167/400, Duration: 4.565s, Train Loss: 1.4903, Test Loss: 1.0344
Epoch: 168/400, Duration: 4.736s, Train Loss: 1.5037, Test Loss: 1.0612
Epoch: 169/400, Duration: 4.862s, Train Loss: 1.5114, Test Loss: 1.0780
Epoch: 170/400, Duration: 4.698s, Train Loss: 1.5027, Test Loss: 1.0679
Epoch: 171/400, Duration: 5.118s, Train Loss: 1.4836, Test Loss: 1.0221
Epoch: 172/400, Duration: 4.588s, Train Loss: 1.4765, Test Loss: 1.0459
Epoch: 173/400, Duration: 4.375s, Train Loss: 1.4720, Test Loss: 1.0300
Epoch: 174/400, Duration: 4.691s, Train Loss: 1.4571, Test Loss: 1.0246
Epoch: 175/400, Duration: 4.817s, Train Loss: 1.4461, Test Loss: 1.0027
Epoch: 176/400, Duration: 5.106s, Train Loss: 1.5478, Test Loss: 1.2263
Epoch: 177/400, Duration: 4.535s, Train Loss: 1.6833, Test Loss: 1.2648
Epoch: 178/400, Duration: 4.484s, Train Loss: 1.8041, Test Loss: 1.4379
Epoch: 179/400, Duration: 4.474s, Train Loss: 1.8277, Test Loss: 1.3857
Epoch: 180/400, Duration: 4.781s, Train Loss: 1.8712, Test Loss: 1.4719
Epoch: 181/400, Duration: 4.864s, Train Loss: 1.8820, Test Loss: 1.4522
Epoch: 182/400, Duration: 4.761s, Train Loss: 1.8575, Test Loss: 1.4135
Epoch: 183/400, Duration: 4.782s, Train Loss: 1.8219, Test Loss: 1.3926
Epoch: 184/400, Duration: 4.566s, Train Loss: 1.8106, Test Loss: 1.4925
Epoch: 185/400, Duration: 4.760s, Train Loss: 1.7752, Test Loss: 1.3390
Epoch: 186/400, Duration: 4.702s, Train Loss: 1.7317, Test Loss: 1.3528
Epoch: 187/400, Duration: 4.351s, Train Loss: 1.7518, Test Loss: 1.3887
Epoch: 188/400, Duration: 4.843s, Train Loss: 1.7628, Test Loss: 1.4001
Epoch: 189/400, Duration: 4.807s, Train Loss: 1.7686, Test Loss: 1.3823
Epoch: 190/400, Duration: 4.736s, Train Loss: 1.7742, Test Loss: 1.3978
Epoch: 191/400, Duration: 4.695s, Train Loss: 1.7870, Test Loss: 1.3929
Epoch: 192/400, Duration: 4.410s, Train Loss: 1.7813, Test Loss: 1.4055
Epoch: 193/400, Duration: 4.675s, Train Loss: 1.7856, Test Loss: 1.3761
Epoch: 194/400, Duration: 4.602s, Train Loss: 1.8039, Test Loss: 1.4607
Epoch: 195/400, Duration: 4.629s, Train Loss: 1.8449, Test Loss: 1.4402
Epoch: 196/400, Duration: 5.270s, Train Loss: 1.8323, Test Loss: 1.4745
Epoch: 197/400, Duration: 4.733s, Train Loss: 1.8082, Test Loss: 1.3864
Epoch: 198/400, Duration: 4.290s, Train Loss: 1.7933, Test Loss: 1.3473
Epoch: 199/400, Duration: 4.257s, Train Loss: 1.7919, Test Loss: 1.3100
Epoch: 200/400, Duration: 5.104s, Train Loss: 1.8058, Test Loss: 1.4228
Epoch: 201/400, Duration: 4.696s, Train Loss: 1.8495, Test Loss: 1.3821
Epoch: 202/400, Duration: 4.876s, Train Loss: 1.7982, Test Loss: 1.2797
Epoch: 203/400, Duration: 4.951s, Train Loss: 1.7221, Test Loss: 1.2811
Epoch: 204/400, Duration: 4.765s, Train Loss: 1.6538, Test Loss: 1.2956
Epoch: 205/400, Duration: 4.411s, Train Loss: 1.6966, Test Loss: 1.2309
Epoch: 206/400, Duration: 4.299s, Train Loss: 1.7521, Test Loss: 1.3095
Epoch: 207/400, Duration: 4.862s, Train Loss: 1.7478, Test Loss: 1.3161
Epoch: 208/400, Duration: 4.685s, Train Loss: 1.7743, Test Loss: 1.3951
Epoch: 209/400, Duration: 4.864s, Train Loss: 1.8440, Test Loss: 1.4221
Epoch: 210/400, Duration: 4.756s, Train Loss: 1.8466, Test Loss: 1.4612
Epoch: 211/400, Duration: 4.639s, Train Loss: 1.8958, Test Loss: 1.4417
Epoch: 212/400, Duration: 4.733s, Train Loss: 1.8824, Test Loss: 1.4423
Epoch: 213/400, Duration: 4.529s, Train Loss: 1.8266, Test Loss: 1.3712
Epoch: 214/400, Duration: 4.826s, Train Loss: 1.8112, Test Loss: 1.4026
Epoch: 215/400, Duration: 4.950s, Train Loss: 1.8120, Test Loss: 1.3651
Epoch: 216/400, Duration: 4.753s, Train Loss: 1.8155, Test Loss: 1.4393
Epoch: 217/400, Duration: 5.706s, Train Loss: 1.8754, Test Loss: 1.4551
Epoch: 218/400, Duration: 5.064s, Train Loss: 1.8476, Test Loss: 1.4132
Epoch: 219/400, Duration: 5.172s, Train Loss: 1.8037, Test Loss: 1.3345
Epoch: 220/400, Duration: 5.368s, Train Loss: 1.7687, Test Loss: 1.4113
Epoch: 221/400, Duration: 4.834s, Train Loss: 1.7514, Test Loss: 1.3838
Epoch: 222/400, Duration: 5.354s, Train Loss: 1.7157, Test Loss: 1.2370
Epoch: 223/400, Duration: 6.081s, Train Loss: 1.6044, Test Loss: 1.1768
Epoch: 224/400, Duration: 5.270s, Train Loss: 1.5646, Test Loss: 1.1700
Epoch: 225/400, Duration: 5.057s, Train Loss: 1.5420, Test Loss: 1.1158
Epoch: 226/400, Duration: 5.732s, Train Loss: 1.5319, Test Loss: 1.1711
Epoch: 227/400, Duration: 5.644s, Train Loss: 1.5478, Test Loss: 1.1705
Epoch: 228/400, Duration: 5.552s, Train Loss: 1.5533, Test Loss: 1.1277
Epoch: 229/400, Duration: 5.439s, Train Loss: 1.5640, Test Loss: 1.1923
Epoch: 230/400, Duration: 5.971s, Train Loss: 1.5828, Test Loss: 1.1766
Epoch: 231/400, Duration: 5.484s, Train Loss: 1.5845, Test Loss: 1.1955
Epoch: 232/400, Duration: 5.083s, Train Loss: 1.5978, Test Loss: 1.2133
Epoch: 233/400, Duration: 5.942s, Train Loss: 1.6266, Test Loss: 1.2261
Epoch: 234/400, Duration: 5.231s, Train Loss: 1.6402, Test Loss: 1.2128
Epoch: 235/400, Duration: 5.425s, Train Loss: 1.6439, Test Loss: 1.4016
Epoch: 236/400, Duration: 5.405s, Train Loss: 1.7741, Test Loss: 1.4745
Epoch: 237/400, Duration: 4.969s, Train Loss: 1.8892, Test Loss: 1.4835
Epoch: 238/400, Duration: 5.190s, Train Loss: 1.8882, Test Loss: 1.4689
Epoch: 239/400, Duration: 5.013s, Train Loss: 1.9463, Test Loss: 1.6883
Epoch: 240/400, Duration: 5.597s, Train Loss: 2.0172, Test Loss: 1.6621
Epoch: 241/400, Duration: 5.308s, Train Loss: 2.0062, Test Loss: 1.6757
Epoch: 242/400, Duration: 5.156s, Train Loss: 2.0001, Test Loss: 1.6314
Epoch: 243/400, Duration: 5.290s, Train Loss: 2.0020, Test Loss: 1.5747
Epoch: 244/400, Duration: 4.852s, Train Loss: 2.0063, Test Loss: 1.6041
Epoch: 245/400, Duration: 4.844s, Train Loss: 2.0201, Test Loss: 1.5970
Epoch: 246/400, Duration: 5.018s, Train Loss: 2.0831, Test Loss: 1.6502
Epoch: 247/400, Duration: 4.642s, Train Loss: 2.0981, Test Loss: 1.7247
Epoch: 248/400, Duration: 5.303s, Train Loss: 2.1365, Test Loss: 1.7203
Epoch: 249/400, Duration: 5.127s, Train Loss: 2.1871, Test Loss: 1.8011
Epoch: 250/400, Duration: 5.006s, Train Loss: 2.2586, Test Loss: 1.8627
Epoch: 251/400, Duration: 4.998s, Train Loss: 2.2848, Test Loss: 1.9139
Epoch: 252/400, Duration: 5.268s, Train Loss: 2.2877, Test Loss: 1.8944
Epoch: 253/400, Duration: 5.234s, Train Loss: 2.3321, Test Loss: 1.9550
Epoch: 254/400, Duration: 4.707s, Train Loss: 2.3922, Test Loss: 2.1035
Epoch: 255/400, Duration: 5.374s, Train Loss: 2.5023, Test Loss: 2.1554
Epoch: 256/400, Duration: 4.498s, Train Loss: 2.4904, Test Loss: 2.1263
Epoch: 257/400, Duration: 5.083s, Train Loss: 2.5214, Test Loss: 2.1307
Epoch: 258/400, Duration: 5.493s, Train Loss: 2.4828, Test Loss: 2.1368
Epoch: 259/400, Duration: 4.916s, Train Loss: 2.5138, Test Loss: 2.1311
Epoch: 260/400, Duration: 4.964s, Train Loss: 2.4931, Test Loss: 2.1302
Epoch: 261/400, Duration: 5.069s, Train Loss: 2.4242, Test Loss: 2.1416
Epoch: 262/400, Duration: 5.246s, Train Loss: 2.4138, Test Loss: 2.1536
Epoch: 263/400, Duration: 4.684s, Train Loss: 2.3493, Test Loss: 2.0114
Epoch: 264/400, Duration: 5.035s, Train Loss: 2.3530, Test Loss: 2.0388
Epoch: 265/400, Duration: 4.788s, Train Loss: 2.3701, Test Loss: 2.0836
Epoch: 266/400, Duration: 5.842s, Train Loss: 2.3731, Test Loss: 2.0265
Epoch: 267/400, Duration: 5.029s, Train Loss: 2.2986, Test Loss: 1.9360
Epoch: 268/400, Duration: 5.423s, Train Loss: 2.2549, Test Loss: 1.8784
Epoch: 269/400, Duration: 5.646s, Train Loss: 2.1961, Test Loss: 1.7936
Epoch: 270/400, Duration: 5.137s, Train Loss: 2.1544, Test Loss: 1.7880
Epoch: 271/400, Duration: 6.209s, Train Loss: 2.1433, Test Loss: 1.7757
Epoch: 272/400, Duration: 5.278s, Train Loss: 2.0657, Test Loss: 1.7544
Epoch: 273/400, Duration: 5.097s, Train Loss: 2.0856, Test Loss: 1.8015
Epoch: 274/400, Duration: 5.468s, Train Loss: 2.0353, Test Loss: 1.7616
Epoch: 275/400, Duration: 4.762s, Train Loss: 2.0072, Test Loss: 1.7329
Epoch: 276/400, Duration: 5.898s, Train Loss: 1.9360, Test Loss: 1.5678
Epoch: 277/400, Duration: 4.786s, Train Loss: 1.9254, Test Loss: 1.5787
Epoch: 278/400, Duration: 5.006s, Train Loss: 1.9425, Test Loss: 1.6381
Epoch: 279/400, Duration: 5.092s, Train Loss: 1.9470, Test Loss: 1.6023
Epoch: 280/400, Duration: 5.059s, Train Loss: 1.9479, Test Loss: 1.6318
Epoch: 281/400, Duration: 5.423s, Train Loss: 1.9347, Test Loss: 1.6021
Epoch: 282/400, Duration: 4.215s, Train Loss: 1.9505, Test Loss: 1.6305
Epoch: 283/400, Duration: 4.352s, Train Loss: 1.9450, Test Loss: 1.6382
Epoch: 284/400, Duration: 4.658s, Train Loss: 1.9164, Test Loss: 1.6128
Epoch: 285/400, Duration: 5.112s, Train Loss: 1.9044, Test Loss: 1.5978
Epoch: 286/400, Duration: 5.342s, Train Loss: 1.8877, Test Loss: 1.5737
Epoch: 287/400, Duration: 4.792s, Train Loss: 1.9072, Test Loss: 1.6173
Epoch: 288/400, Duration: 4.761s, Train Loss: 1.9076, Test Loss: 1.6124
Epoch: 289/400, Duration: 4.600s, Train Loss: 1.9124, Test Loss: 1.6263
Epoch: 290/400, Duration: 4.480s, Train Loss: 1.9190, Test Loss: 1.6233
Epoch: 291/400, Duration: 4.515s, Train Loss: 1.9045, Test Loss: 1.5878
Epoch: 292/400, Duration: 4.969s, Train Loss: 1.8792, Test Loss: 1.5708
Epoch: 293/400, Duration: 4.744s, Train Loss: 1.9059, Test Loss: 1.5852
Epoch: 294/400, Duration: 4.954s, Train Loss: 1.8722, Test Loss: 1.5441
Epoch: 295/400, Duration: 4.746s, Train Loss: 1.8143, Test Loss: 1.5104
Epoch: 296/400, Duration: 4.937s, Train Loss: 1.8259, Test Loss: 1.5288
Epoch: 297/400, Duration: 5.293s, Train Loss: 1.8641, Test Loss: 1.5842
Epoch: 298/400, Duration: 5.084s, Train Loss: 1.8820, Test Loss: 1.5746
Epoch: 299/400, Duration: 5.089s, Train Loss: 1.8612, Test Loss: 1.5457
Epoch: 300/400, Duration: 5.477s, Train Loss: 1.8540, Test Loss: 1.6190
Epoch: 301/400, Duration: 5.736s, Train Loss: 1.8951, Test Loss: 1.5709
Epoch: 302/400, Duration: 4.664s, Train Loss: 1.8861, Test Loss: 1.5459
Epoch: 303/400, Duration: 5.740s, Train Loss: 1.8708, Test Loss: 1.5813
Epoch: 304/400, Duration: 5.143s, Train Loss: 1.8721, Test Loss: 1.5361
Epoch: 305/400, Duration: 5.051s, Train Loss: 1.9222, Test Loss: 1.6560
Epoch: 306/400, Duration: 4.757s, Train Loss: 1.9295, Test Loss: 1.6526
Epoch: 307/400, Duration: 5.508s, Train Loss: 1.9673, Test Loss: 1.6617
Epoch: 308/400, Duration: 4.553s, Train Loss: 1.9906, Test Loss: 1.7314
Epoch: 309/400, Duration: 4.326s, Train Loss: 2.0157, Test Loss: 1.7233
Epoch: 310/400, Duration: 4.839s, Train Loss: 2.0156, Test Loss: 1.7330
Epoch: 311/400, Duration: 5.419s, Train Loss: 2.0690, Test Loss: 1.8207
Epoch: 312/400, Duration: 4.692s, Train Loss: 2.0859, Test Loss: 1.8211
Epoch: 313/400, Duration: 4.672s, Train Loss: 2.1171, Test Loss: 1.7561
Epoch: 314/400, Duration: 4.865s, Train Loss: 2.0717, Test Loss: 1.7244
Epoch: 315/400, Duration: 4.745s, Train Loss: 2.0352, Test Loss: 1.7342
Epoch: 316/400, Duration: 5.206s, Train Loss: 2.0260, Test Loss: 1.6441
Epoch: 317/400, Duration: 4.807s, Train Loss: 2.0891, Test Loss: 1.7475
Epoch: 318/400, Duration: 4.787s, Train Loss: 2.0584, Test Loss: 1.6920
Epoch: 319/400, Duration: 4.721s, Train Loss: 2.0328, Test Loss: 1.7010
Epoch: 320/400, Duration: 4.735s, Train Loss: 2.1629, Test Loss: 1.9817
Epoch: 321/400, Duration: 4.700s, Train Loss: 2.3036, Test Loss: 1.9551
Epoch: 322/400, Duration: 4.832s, Train Loss: 2.1980, Test Loss: 1.9052
Epoch: 323/400, Duration: 5.037s, Train Loss: 2.2347, Test Loss: 1.9043
Epoch: 324/400, Duration: 5.120s, Train Loss: 2.2065, Test Loss: 1.8620
Epoch: 325/400, Duration: 4.698s, Train Loss: 2.1714, Test Loss: 1.7817
Epoch: 326/400, Duration: 4.585s, Train Loss: 2.1873, Test Loss: 1.9351
Epoch: 327/400, Duration: 4.543s, Train Loss: 2.1854, Test Loss: 1.8871
Epoch: 328/400, Duration: 4.822s, Train Loss: 2.1817, Test Loss: 1.8440
Epoch: 329/400, Duration: 4.787s, Train Loss: 2.1342, Test Loss: 1.8136
Epoch: 330/400, Duration: 4.726s, Train Loss: 2.1312, Test Loss: 1.7769
Epoch: 331/400, Duration: 5.006s, Train Loss: 2.1012, Test Loss: 1.7768
Epoch: 332/400, Duration: 4.959s, Train Loss: 2.1002, Test Loss: 1.8051
Epoch: 333/400, Duration: 5.086s, Train Loss: 2.0834, Test Loss: 1.8744
Epoch: 334/400, Duration: 5.054s, Train Loss: 2.1448, Test Loss: 1.7631
Epoch: 335/400, Duration: 4.748s, Train Loss: 2.0530, Test Loss: 1.6994
Epoch: 336/400, Duration: 5.140s, Train Loss: 2.0188, Test Loss: 1.7379
Epoch: 337/400, Duration: 4.881s, Train Loss: 2.0499, Test Loss: 1.7181
Epoch: 338/400, Duration: 4.733s, Train Loss: 2.0705, Test Loss: 1.7870
Epoch: 339/400, Duration: 4.761s, Train Loss: 2.0770, Test Loss: 1.7415
Epoch: 340/400, Duration: 4.637s, Train Loss: 2.0725, Test Loss: 1.7492
Epoch: 341/400, Duration: 4.877s, Train Loss: 2.0991, Test Loss: 1.7780
Epoch: 342/400, Duration: 4.791s, Train Loss: 2.0782, Test Loss: 1.7826
Epoch: 343/400, Duration: 4.631s, Train Loss: 2.0861, Test Loss: 1.7399
Epoch: 344/400, Duration: 4.804s, Train Loss: 2.1009, Test Loss: 1.7909
Epoch: 345/400, Duration: 4.890s, Train Loss: 2.0828, Test Loss: 1.7056
Epoch: 346/400, Duration: 4.955s, Train Loss: 2.0667, Test Loss: 1.7271
Epoch: 347/400, Duration: 5.062s, Train Loss: 2.0414, Test Loss: 1.6986
Epoch: 348/400, Duration: 4.707s, Train Loss: 2.0346, Test Loss: 1.6755
Epoch: 349/400, Duration: 5.522s, Train Loss: 2.0216, Test Loss: 1.6937
Epoch: 350/400, Duration: 5.392s, Train Loss: 2.0222, Test Loss: 1.7253
Epoch: 351/400, Duration: 5.534s, Train Loss: 1.9807, Test Loss: 1.6887
Epoch: 352/400, Duration: 5.649s, Train Loss: 1.9803, Test Loss: 1.7293
Epoch: 353/400, Duration: 5.528s, Train Loss: 2.0118, Test Loss: 1.7039
Epoch: 354/400, Duration: 5.505s, Train Loss: 2.0260, Test Loss: 1.6629
Epoch: 355/400, Duration: 5.479s, Train Loss: 2.0126, Test Loss: 1.7032
Epoch: 356/400, Duration: 5.485s, Train Loss: 1.9987, Test Loss: 1.6694
Epoch: 357/400, Duration: 5.051s, Train Loss: 2.0088, Test Loss: 1.6585
Epoch: 358/400, Duration: 5.045s, Train Loss: 2.0244, Test Loss: 1.7421
Epoch: 359/400, Duration: 5.553s, Train Loss: 2.0116, Test Loss: 1.6815
Epoch: 360/400, Duration: 5.911s, Train Loss: 1.9849, Test Loss: 1.6220
Epoch: 361/400, Duration: 5.817s, Train Loss: 1.9876, Test Loss: 1.6170
Epoch: 362/400, Duration: 5.390s, Train Loss: 1.9853, Test Loss: 1.6341
Epoch: 363/400, Duration: 5.329s, Train Loss: 1.9781, Test Loss: 1.6504
Epoch: 364/400, Duration: 4.849s, Train Loss: 2.0040, Test Loss: 1.6314
Epoch: 365/400, Duration: 5.257s, Train Loss: 1.9594, Test Loss: 1.6417
Epoch: 366/400, Duration: 5.300s, Train Loss: 1.9521, Test Loss: 1.6137
Epoch: 367/400, Duration: 5.995s, Train Loss: 1.9116, Test Loss: 1.5290
Epoch: 368/400, Duration: 5.774s, Train Loss: 1.8599, Test Loss: 1.5246
Epoch: 369/400, Duration: 5.323s, Train Loss: 1.8478, Test Loss: 1.4715
Epoch: 370/400, Duration: 5.298s, Train Loss: 1.8350, Test Loss: 1.4590
Epoch: 371/400, Duration: 5.313s, Train Loss: 1.8092, Test Loss: 1.4459
Epoch: 372/400, Duration: 5.389s, Train Loss: 1.7766, Test Loss: 1.4341
Epoch: 373/400, Duration: 4.789s, Train Loss: 1.7654, Test Loss: 1.4499
Epoch: 374/400, Duration: 5.343s, Train Loss: 1.7910, Test Loss: 1.4177
Epoch: 375/400, Duration: 4.444s, Train Loss: 1.7866, Test Loss: 1.4834
Epoch: 376/400, Duration: 4.758s, Train Loss: 1.7556, Test Loss: 1.3959
Epoch: 377/400, Duration: 5.433s, Train Loss: 1.7701, Test Loss: 1.3900
Epoch: 378/400, Duration: 4.776s, Train Loss: 1.7523, Test Loss: 1.4114
Epoch: 379/400, Duration: 4.826s, Train Loss: 1.7818, Test Loss: 1.3921
Epoch: 380/400, Duration: 4.967s, Train Loss: 1.7534, Test Loss: 1.3751
Epoch: 381/400, Duration: 4.895s, Train Loss: 1.7192, Test Loss: 1.3980
Epoch: 382/400, Duration: 5.184s, Train Loss: 1.7230, Test Loss: 1.4487
Epoch: 383/400, Duration: 4.831s, Train Loss: 1.7018, Test Loss: 1.3923
Epoch: 384/400, Duration: 5.083s, Train Loss: 1.7254, Test Loss: 1.4316
Epoch: 385/400, Duration: 4.601s, Train Loss: 1.7413, Test Loss: 1.4572
Epoch: 386/400, Duration: 5.194s, Train Loss: 1.7088, Test Loss: 1.4465
Epoch: 387/400, Duration: 5.150s, Train Loss: 1.6966, Test Loss: 1.3698
Epoch: 388/400, Duration: 5.150s, Train Loss: 1.6552, Test Loss: 1.3735
Epoch: 389/400, Duration: 5.350s, Train Loss: 1.6566, Test Loss: 1.3316
Epoch: 390/400, Duration: 4.954s, Train Loss: 1.6577, Test Loss: 1.3732
Epoch: 391/400, Duration: 5.631s, Train Loss: 1.7008, Test Loss: 1.3855
Epoch: 392/400, Duration: 4.910s, Train Loss: 1.6779, Test Loss: 1.3912
Epoch: 393/400, Duration: 5.339s, Train Loss: 1.6636, Test Loss: 1.3862
Epoch: 394/400, Duration: 4.835s, Train Loss: 1.6837, Test Loss: 1.3951
Epoch: 395/400, Duration: 5.051s, Train Loss: 1.6995, Test Loss: 1.4478
Epoch: 396/400, Duration: 5.550s, Train Loss: 1.6998, Test Loss: 1.4554
Epoch: 397/400, Duration: 5.452s, Train Loss: 1.7566, Test Loss: 1.4786
Epoch: 398/400, Duration: 5.636s, Train Loss: 1.7792, Test Loss: 1.5295
